id,transaction_type,transaction_date,account,vehicle_id,customer_id,amount,description
1,revenue,2025-08-28,Revenue - Transport Services,1,1,101381.69,Revenue 2025-08 | BUS-101 | ABC Logistics Pvt Ltd
1426,fuel,2025-10-23,Expenses - Fuel,3,,15954.9,Fuel fill-up 171.9L | BUS-103
1427,fuel,2025-10-24,Expenses - Fuel,3,,14227.39,Fuel fill-up 156.4L | BUS-103
1428,fuel,2025-10-26,Expenses - Fuel,3,,14852.21,Fuel fill-up 160.2L | BUS-103
1429,fuel,2025-10-27,Expenses - Fuel,3,,35104.33,Fuel fill-up 367.5L | BUS-103
1430,fuel,2025-10-29,Expenses - Fuel,3,,16329.88,Fuel fill-up 172.2L | BUS-103
1431,fuel,2025-10-31,Expenses - Fuel,3,,13718.12,Fuel fill-up 149.4L | BUS-103
1432,fuel,2025-11-02,Expenses - Fuel,3,,15386.73,Fuel fill-up 162.4L | BUS-103
1433,fuel,2025-11-03,Expenses - Fuel,3,,23191.99,Fuel fill-up 245.6L | BUS-103
1434,fuel,2025-11-04,Expenses - Fuel,3,,16519.57,Fuel fill-up 172.7L | BUS-103
1435,fuel,2025-11-07,Expenses - Fuel,3,,26647.25,Fuel fill-up 280.5L | BUS-103
1436,fuel,2025-11-09,Expenses - Fuel,3,,16341.03,Fuel fill-up 177.7L | BUS-103
1437,fuel,2025-11-10,Expenses - Fuel,3,,15676.8,Fuel fill-up 166.4L | BUS-103
1438,fuel,2025-11-12,Expenses - Fuel,3,,16914.78,Fuel fill-up 176.5L | BUS-103
1439,fuel,2025-11-15,Expenses - Fuel,3,,15240.0,Fuel fill-up 161.9L | BUS-103
1440,fuel,2025-11-17,Expenses - Fuel,3,,16697.75,Fuel fill-up 171.6L | BUS-103
1441,fuel,2025-11-18,Expenses - Fuel,3,,25259.28,Fuel fill-up 261.7L | BUS-103
1442,fuel,2025-11-19,Expenses - Fuel,3,,16514.44,Fuel fill-up 168.7L | BUS-103
1443,fuel,2025-11-20,Expenses - Fuel,3,,14816.72,Fuel fill-up 153.6L | BUS-103
1444,fuel,2025-11-22,Expenses - Fuel,3,,25520.14,Fuel fill-up 277.9L | BUS-103
1445,fuel,2025-11-22,Expenses - Fuel,3,,23288.74,Fuel fill-up 252.8L | BUS-103
1446,fuel,2025-11-23,Expenses - Fuel,3,,14893.04,Fuel fill-up 162.6L | BUS-103
1447,fuel,2025-11-24,Expenses - Fuel,3,,16849.77,Fuel fill-up 175.8L | BUS-103
1448,fuel,2025-11-26,Expenses - Fuel,3,,25587.76,Fuel fill-up 274.5L | BUS-103
1449,fuel,2025-11-28,Expenses - Fuel,3,,23364.07,Fuel fill-up 249.9L | BUS-103
1450,fuel,2025-11-29,Expenses - Fuel,3,,25108.14,Fuel fill-up 266.3L | BUS-103
1451,fuel,2025-12-01,Expenses - Fuel,3,,16710.78,Fuel fill-up 177.7L | BUS-103
1452,fuel,2025-12-02,Expenses - Fuel,3,,16331.03,Fuel fill-up 167.3L | BUS-103
1453,fuel,2025-12-07,Expenses - Fuel,3,,24801.81,Fuel fill-up 261.6L | BUS-103
1454,fuel,2025-12-08,Expenses - Fuel,3,,15296.13,Fuel fill-up 159.2L | BUS-103
1455,fuel,2025-12-09,Expenses - Fuel,3,,24091.09,Fuel fill-up 251.6L | BUS-103
1456,fuel,2025-12-11,Expenses - Fuel,3,,25896.86,Fuel fill-up 278.2L | BUS-103
1457,fuel,2025-12-13,Expenses - Fuel,3,,16106.44,Fuel fill-up 166.2L | BUS-103
1458,fuel,2025-12-14,Expenses - Fuel,3,,25031.31,Fuel fill-up 262.7L | BUS-103
1459,fuel,2025-12-15,Expenses - Fuel,3,,25026.3,Fuel fill-up 259.6L | BUS-103
1460,fuel,2025-12-17,Expenses - Fuel,3,,15221.72,Fuel fill-up 166.5L | BUS-103
1461,fuel,2025-12-20,Expenses - Fuel,3,,25272.51,Fuel fill-up 271.9L | BUS-103
1462,fuel,2025-12-22,Expenses - Fuel,3,,14992.73,Fuel fill-up 153.1L | BUS-103
1463,fuel,2025-12-23,Expenses - Fuel,3,,15233.94,Fuel fill-up 157.2L | BUS-103
1464,fuel,2025-12-24,Expenses - Fuel,3,,25689.42,Fuel fill-up 281.3L | BUS-103
1465,fuel,2025-12-27,Expenses - Fuel,3,,15814.44,Fuel fill-up 166.1L | BUS-103
1466,fuel,2025-12-28,Expenses - Fuel,3,,26852.94,Fuel fill-up 287.6L | BUS-103
1467,fuel,2025-12-30,Expenses - Fuel,3,,25424.38,Fuel fill-up 260.1L | BUS-103
1468,fuel,2025-12-31,Expenses - Fuel,3,,23221.28,Fuel fill-up 240.1L | BUS-103
1469,fuel,2026-01-03,Expenses - Fuel,3,,22954.75,Fuel fill-up 250.5L | BUS-103
1470,fuel,2026-01-04,Expenses - Fuel,3,,6016.92,Fuel fill-up 62.1L | BUS-103
1471,fuel,2026-01-05,Expenses - Fuel,3,,6734.2,Fuel fill-up 68.9L | BUS-103
1472,fuel,2026-01-07,Expenses - Fuel,3,,25930.91,Fuel fill-up 267.1L | BUS-103
1473,fuel,2026-01-08,Expenses - Fuel,3,,14408.69,Fuel fill-up 158.5L | BUS-103
1474,fuel,2026-01-09,Expenses - Fuel,3,,26872.13,Fuel fill-up 277.9L | BUS-103
1475,fuel,2026-01-11,Expenses - Fuel,3,,15129.31,Fuel fill-up 162.7L | BUS-103
1476,fuel,2026-01-14,Expenses - Fuel,3,,25611.34,Fuel fill-up 266.5L | BUS-103
1477,fuel,2026-01-14,Expenses - Fuel,3,,6705.32,Fuel fill-up 69.8L | BUS-103
1478,fuel,2026-01-16,Expenses - Fuel,3,,15830.3,Fuel fill-up 167.2L | BUS-103
1479,fuel,2026-01-17,Expenses - Fuel,3,,16642.39,Fuel fill-up 176.4L | BUS-103
1480,fuel,2026-01-18,Expenses - Fuel,3,,14436.87,Fuel fill-up 150.2L | BUS-103
1481,fuel,2026-01-20,Expenses - Fuel,3,,14120.41,Fuel fill-up 148.6L | BUS-103
1482,fuel,2026-01-21,Expenses - Fuel,3,,6127.6,Fuel fill-up 66.1L | BUS-103
1483,fuel,2026-01-22,Expenses - Fuel,3,,15773.0,Fuel fill-up 161.5L | BUS-103
1484,fuel,2026-01-24,Expenses - Fuel,3,,15655.91,Fuel fill-up 168.5L | BUS-103
1485,fuel,2026-01-25,Expenses - Fuel,3,,26424.96,Fuel fill-up 286.3L | BUS-103
1486,fuel,2026-01-27,Expenses - Fuel,3,,23164.6,Fuel fill-up 251.4L | BUS-103
1487,fuel,2026-01-28,Expenses - Fuel,3,,14080.56,Fuel fill-up 154.7L | BUS-103
1488,fuel,2026-01-29,Expenses - Fuel,3,,14568.87,Fuel fill-up 154.8L | BUS-103
1489,fuel,2026-02-01,Expenses - Fuel,3,,17386.35,Fuel fill-up 180.6L | BUS-103
1490,fuel,2026-02-03,Expenses - Fuel,3,,16792.06,Fuel fill-up 176.9L | BUS-103
1491,fuel,2026-02-04,Expenses - Fuel,3,,15560.74,Fuel fill-up 161.8L | BUS-103
1492,fuel,2026-02-06,Expenses - Fuel,3,,5969.72,Fuel fill-up 63.4L | BUS-103
1493,fuel,2026-02-09,Expenses - Fuel,3,,15832.84,Fuel fill-up 168.7L | BUS-103
1494,fuel,2026-02-11,Expenses - Fuel,3,,14706.35,Fuel fill-up 162.1L | BUS-103
1495,fuel,2026-02-11,Expenses - Fuel,3,,6000.66,Fuel fill-up 62.4L | BUS-103
1496,fuel,2026-02-12,Expenses - Fuel,3,,36508.33,Fuel fill-up 384.8L | BUS-103
1497,fuel,2026-02-13,Expenses - Fuel,3,,15363.99,Fuel fill-up 156.7L | BUS-103
1498,fuel,2026-02-14,Expenses - Fuel,3,,33359.05,Fuel fill-up 343.9L | BUS-103
1499,fuel,2026-02-16,Expenses - Fuel,3,,36632.17,Fuel fill-up 387.5L | BUS-103
1500,fuel,2026-02-18,Expenses - Fuel,3,,6345.11,Fuel fill-up 65.6L | BUS-103
1501,fuel,2026-02-19,Expenses - Fuel,3,,23444.26,Fuel fill-up 252.9L | BUS-103
1502,fuel,2026-02-20,Expenses - Fuel,3,,15363.22,Fuel fill-up 166.6L | BUS-103
1503,fuel,2026-02-22,Expenses - Fuel,3,,27507.03,Fuel fill-up 286.0L | BUS-103
1504,fuel,2026-02-23,Expenses - Fuel,3,,26823.45,Fuel fill-up 273.0L | BUS-103
1505,fuel,2026-02-26,Expenses - Fuel,3,,6536.68,Fuel fill-up 68.3L | BUS-103
1506,fuel,2026-02-28,Expenses - Fuel,3,,26174.83,Fuel fill-up 279.2L | BUS-103
1507,fuel,2026-03-01,Expenses - Fuel,3,,30497.42,Fuel fill-up 328.7L | BUS-103
1508,fuel,2026-03-03,Expenses - Fuel,3,,16100.68,Fuel fill-up 176.1L | BUS-103
1509,fuel,2026-03-03,Expenses - Fuel,3,,15218.53,Fuel fill-up 155.9L | BUS-103
1510,fuel,2026-03-05,Expenses - Fuel,3,,6657.1,Fuel fill-up 70.3L | BUS-103
1511,fuel,2026-03-09,Expenses - Fuel,3,,17055.44,Fuel fill-up 173.5L | BUS-103
1512,fuel,2026-03-09,Expenses - Fuel,3,,31418.02,Fuel fill-up 331.9L | BUS-103
1513,fuel,2026-03-11,Expenses - Fuel,3,,16947.7,Fuel fill-up 175.2L | BUS-103
1514,fuel,2026-03-13,Expenses - Fuel,3,,24435.41,Fuel fill-up 249.3L | BUS-103
1515,fuel,2026-03-14,Expenses - Fuel,3,,32540.81,Fuel fill-up 334.4L | BUS-103
1516,fuel,2026-03-16,Expenses - Fuel,3,,24963.37,Fuel fill-up 260.4L | BUS-103
1517,fuel,2026-03-17,Expenses - Fuel,3,,34010.75,Fuel fill-up 374.3L | BUS-103
1518,fuel,2026-03-18,Expenses - Fuel,3,,15430.97,Fuel fill-up 166.6L | BUS-103
1519,fuel,2026-03-19,Expenses - Fuel,3,,32473.5,Fuel fill-up 346.1L | BUS-103
1520,fuel,2026-03-20,Expenses - Fuel,3,,26506.62,Fuel fill-up 271.3L | BUS-103
1521,fuel,2026-03-21,Expenses - Fuel,3,,15582.97,Fuel fill-up 168.2L | BUS-103
1522,fuel,2026-03-22,Expenses - Fuel,3,,25588.52,Fuel fill-up 270.8L | BUS-103
1523,fuel,2026-03-23,Expenses - Fuel,3,,15687.83,Fuel fill-up 170.0L | BUS-103
1524,fuel,2026-03-24,Expenses - Fuel,3,,14824.19,Fuel fill-up 154.5L | BUS-103
1525,fuel,2026-03-25,Expenses - Fuel,3,,25083.92,Fuel fill-up 272.5L | BUS-103
1526,fuel,2026-03-27,Expenses - Fuel,3,,24729.83,Fuel fill-up 261.3L | BUS-103
1527,fuel,2026-03-28,Expenses - Fuel,3,,15655.83,Fuel fill-up 164.8L | BUS-103
1528,fuel,2026-03-30,Expenses - Fuel,3,,25964.24,Fuel fill-up 276.4L | BUS-103
1529,fuel,2026-04-01,Expenses - Fuel,3,,16302.63,Fuel fill-up 175.2L | BUS-103
1530,fuel,2026-04-02,Expenses - Fuel,3,,24537.63,Fuel fill-up 257.7L | BUS-103
1531,fuel,2026-04-04,Expenses - Fuel,3,,24660.57,Fuel fill-up 254.6L | BUS-103
1532,fuel,2026-04-06,Expenses - Fuel,3,,26415.69,Fuel fill-up 276.2L | BUS-103
1533,fuel,2026-04-09,Expenses - Fuel,3,,15023.35,Fuel fill-up 155.4L | BUS-103
1534,fuel,2026-04-09,Expenses - Fuel,3,,32610.38,Fuel fill-up 342.1L | BUS-103
1535,fuel,2026-04-11,Expenses - Fuel,3,,16600.51,Fuel fill-up 175.8L | BUS-103
1536,fuel,2026-04-14,Expenses - Fuel,3,,32311.07,Fuel fill-up 332.2L | BUS-103
1537,fuel,2026-04-16,Expenses - Fuel,3,,22702.96,Fuel fill-up 248.6L | BUS-103
1538,fuel,2026-04-18,Expenses - Fuel,3,,14993.44,Fuel fill-up 158.3L | BUS-103
1539,fuel,2026-04-19,Expenses - Fuel,3,,33275.76,Fuel fill-up 361.3L | BUS-103
1540,fuel,2026-04-21,Expenses - Fuel,3,,15029.63,Fuel fill-up 162.3L | BUS-103
1541,fuel,2026-04-22,Expenses - Fuel,3,,16250.43,Fuel fill-up 175.3L | BUS-103
1542,fuel,2026-04-27,Expenses - Fuel,3,,6001.19,Fuel fill-up 61.7L | BUS-103
1543,fuel,2026-04-28,Expenses - Fuel,3,,24887.5,Fuel fill-up 254.5L | BUS-103
1544,fuel,2026-04-28,Expenses - Fuel,3,,26467.76,Fuel fill-up 275.6L | BUS-103
1545,fuel,2026-05-01,Expenses - Fuel,3,,24033.82,Fuel fill-up 251.7L | BUS-103
1546,fuel,2026-05-01,Expenses - Fuel,3,,6270.31,Fuel fill-up 64.3L | BUS-103
1547,fuel,2026-05-02,Expenses - Fuel,3,,35841.85,Fuel fill-up 366.9L | BUS-103
1548,fuel,2026-05-03,Expenses - Fuel,3,,6485.64,Fuel fill-up 66.3L | BUS-103
1549,fuel,2026-05-04,Expenses - Fuel,3,,5912.83,Fuel fill-up 63.9L | BUS-103
1550,fuel,2026-05-05,Expenses - Fuel,3,,14733.17,Fuel fill-up 161.9L | BUS-103
1551,fuel,2026-05-07,Expenses - Fuel,3,,24454.18,Fuel fill-up 252.7L | BUS-103
1552,fuel,2026-05-08,Expenses - Fuel,3,,34045.46,Fuel fill-up 362.2L | BUS-103
1553,fuel,2026-05-10,Expenses - Fuel,3,,25184.29,Fuel fill-up 276.3L | BUS-103
1554,fuel,2026-05-11,Expenses - Fuel,3,,15172.44,Fuel fill-up 161.3L | BUS-103
1555,fuel,2026-05-13,Expenses - Fuel,3,,27481.42,Fuel fill-up 281.6L | BUS-103
1556,fuel,2026-05-13,Expenses - Fuel,3,,14660.59,Fuel fill-up 151.0L | BUS-103
1557,fuel,2026-05-17,Expenses - Fuel,3,,15281.14,Fuel fill-up 159.4L | BUS-103
1558,fuel,2026-05-19,Expenses - Fuel,3,,25258.85,Fuel fill-up 259.5L | BUS-103
1559,fuel,2026-05-20,Expenses - Fuel,3,,21994.74,Fuel fill-up 240.1L | BUS-103
1560,fuel,2026-05-22,Expenses - Fuel,3,,33871.12,Fuel fill-up 355.1L | BUS-103
1561,fuel,2026-05-23,Expenses - Fuel,3,,16054.25,Fuel fill-up 174.0L | BUS-103
1562,fuel,2026-05-25,Expenses - Fuel,3,,36044.31,Fuel fill-up 371.0L | BUS-103
1563,fuel,2026-05-26,Expenses - Fuel,3,,6473.73,Fuel fill-up 68.0L | BUS-103
1564,fuel,2026-05-29,Expenses - Fuel,3,,24431.2,Fuel fill-up 257.5L | BUS-103
1565,fuel,2026-06-01,Expenses - Fuel,3,,35043.72,Fuel fill-up 385.2L | BUS-103
1566,fuel,2026-06-01,Expenses - Fuel,3,,25586.58,Fuel fill-up 271.3L | BUS-103
1567,fuel,2026-06-02,Expenses - Fuel,3,,6401.22,Fuel fill-up 65.2L | BUS-103
1568,fuel,2026-06-04,Expenses - Fuel,3,,6716.27,Fuel fill-up 69.3L | BUS-103
1569,fuel,2026-06-05,Expenses - Fuel,3,,6771.06,Fuel fill-up 69.2L | BUS-103
1570,fuel,2026-06-07,Expenses - Fuel,3,,27044.64,Fuel fill-up 288.2L | BUS-103
1571,fuel,2026-06-09,Expenses - Fuel,3,,16194.29,Fuel fill-up 177.8L | BUS-103
1572,fuel,2026-06-11,Expenses - Fuel,3,,24149.69,Fuel fill-up 255.8L | BUS-103
1573,fuel,2026-06-13,Expenses - Fuel,3,,36812.75,Fuel fill-up 377.9L | BUS-103
1574,fuel,2026-06-14,Expenses - Fuel,3,,16513.83,Fuel fill-up 170.5L | BUS-103
1575,fuel,2026-06-14,Expenses - Fuel,3,,25827.03,Fuel fill-up 272.9L | BUS-103
1576,fuel,2026-06-15,Expenses - Fuel,3,,14715.21,Fuel fill-up 158.8L | BUS-103
1577,fuel,2026-06-17,Expenses - Fuel,3,,16479.04,Fuel fill-up 171.0L | BUS-103
1578,fuel,2026-06-18,Expenses - Fuel,3,,25307.5,Fuel fill-up 265.1L | BUS-103
1579,fuel,2026-06-19,Expenses - Fuel,3,,15460.68,Fuel fill-up 164.3L | BUS-103
1580,fuel,2026-06-22,Expenses - Fuel,3,,26740.96,Fuel fill-up 279.7L | BUS-103
1581,fuel,2026-06-23,Expenses - Fuel,3,,24722.59,Fuel fill-up 256.0L | BUS-103
1582,fuel,2026-06-24,Expenses - Fuel,3,,23645.0,Fuel fill-up 257.0L | BUS-103
1583,fuel,2026-06-25,Expenses - Fuel,3,,15320.51,Fuel fill-up 165.1L | BUS-103
1584,fuel,2026-06-28,Expenses - Fuel,3,,24042.83,Fuel fill-up 260.1L | BUS-103
1585,fuel,2026-06-29,Expenses - Fuel,3,,5820.89,Fuel fill-up 64.0L | BUS-103
1586,fuel,2026-07-01,Expenses - Fuel,3,,36350.37,Fuel fill-up 389.4L | BUS-103
1587,fuel,2026-07-02,Expenses - Fuel,3,,6373.93,Fuel fill-up 67.5L | BUS-103
1588,fuel,2026-07-04,Expenses - Fuel,3,,24846.07,Fuel fill-up 262.2L | BUS-103
1589,fuel,2026-07-06,Expenses - Fuel,3,,6408.2,Fuel fill-up 68.5L | BUS-103
1590,fuel,2026-07-06,Expenses - Fuel,3,,25864.59,Fuel fill-up 280.7L | BUS-103
1591,fuel,2026-07-08,Expenses - Fuel,3,,24709.31,Fuel fill-up 259.4L | BUS-103
1592,fuel,2026-07-09,Expenses - Fuel,3,,26177.72,Fuel fill-up 276.5L | BUS-103
1593,fuel,2026-07-11,Expenses - Fuel,3,,25768.99,Fuel fill-up 283.4L | BUS-103
1594,fuel,2026-07-12,Expenses - Fuel,3,,24120.87,Fuel fill-up 264.7L | BUS-103
1595,fuel,2026-07-14,Expenses - Fuel,3,,13960.87,Fuel fill-up 153.9L | BUS-103
1596,fuel,2026-07-19,Expenses - Fuel,3,,24280.38,Fuel fill-up 250.7L | BUS-103
1597,fuel,2026-07-21,Expenses - Fuel,3,,6425.06,Fuel fill-up 69.0L | BUS-103
1598,fuel,2026-07-24,Expenses - Fuel,3,,26325.22,Fuel fill-up 270.4L | BUS-103
1599,fuel,2026-07-25,Expenses - Fuel,3,,23595.81,Fuel fill-up 255.2L | BUS-103
1600,fuel,2026-07-27,Expenses - Fuel,3,,25340.29,Fuel fill-up 269.6L | BUS-103
1601,fuel,2026-07-27,Expenses - Fuel,3,,16667.66,Fuel fill-up 170.6L | BUS-103
1602,fuel,2026-07-28,Expenses - Fuel,3,,5946.13,Fuel fill-up 63.3L | BUS-103
1603,fuel,2026-07-29,Expenses - Fuel,3,,26927.68,Fuel fill-up 279.5L | BUS-103
1604,fuel,2026-07-29,Expenses - Fuel,3,,25027.41,Fuel fill-up 257.5L | BUS-103
1605,fuel,2026-07-30,Expenses - Fuel,3,,26215.35,Fuel fill-up 284.3L | BUS-103
1606,fuel,2026-08-01,Expenses - Fuel,3,,32951.55,Fuel fill-up 353.3L | BUS-103
1607,fuel,2026-08-03,Expenses - Fuel,3,,26329.63,Fuel fill-up 274.0L | BUS-103
1608,fuel,2026-08-05,Expenses - Fuel,3,,26168.88,Fuel fill-up 286.8L | BUS-103
1609,fuel,2026-08-06,Expenses - Fuel,3,,14877.5,Fuel fill-up 155.8L | BUS-103
1610,fuel,2026-08-07,Expenses - Fuel,3,,23253.55,Fuel fill-up 240.2L | BUS-103
1611,fuel,2026-08-09,Expenses - Fuel,3,,16338.98,Fuel fill-up 171.6L | BUS-103
1612,fuel,2026-08-10,Expenses - Fuel,3,,15736.69,Fuel fill-up 160.4L | BUS-103
1613,fuel,2026-08-12,Expenses - Fuel,3,,25727.45,Fuel fill-up 273.1L | BUS-103
1614,fuel,2026-08-14,Expenses - Fuel,3,,5940.13,Fuel fill-up 64.4L | BUS-103
1615,fuel,2026-08-15,Expenses - Fuel,3,,16179.5,Fuel fill-up 178.0L | BUS-103
1616,fuel,2025-08-24,Expenses - Fuel,4,,12754.86,Fuel fill-up 138.1L | BUS-104
1617,fuel,2025-08-27,Expenses - Fuel,4,,12198.41,Fuel fill-up 127.5L | BUS-104
1618,fuel,2025-08-28,Expenses - Fuel,4,,11943.44,Fuel fill-up 126.7L | BUS-104
1619,fuel,2025-08-30,Expenses - Fuel,4,,11255.14,Fuel fill-up 123.8L | BUS-104
1620,fuel,2025-09-01,Expenses - Fuel,4,,14202.0,Fuel fill-up 147.1L | BUS-104
1621,fuel,2025-09-01,Expenses - Fuel,4,,10867.34,Fuel fill-up 118.0L | BUS-104
1622,fuel,2025-09-02,Expenses - Fuel,4,,12427.04,Fuel fill-up 132.5L | BUS-104
1623,fuel,2025-09-03,Expenses - Fuel,4,,11173.04,Fuel fill-up 115.9L | BUS-104
1624,fuel,2025-09-05,Expenses - Fuel,4,,12809.76,Fuel fill-up 134.1L | BUS-104
1625,fuel,2025-09-07,Expenses - Fuel,4,,12374.95,Fuel fill-up 129.9L | BUS-104
1626,fuel,2025-09-10,Expenses - Fuel,4,,14779.99,Fuel fill-up 157.7L | BUS-104
1627,fuel,2025-09-12,Expenses - Fuel,4,,13895.84,Fuel fill-up 146.2L | BUS-104
1628,fuel,2025-09-16,Expenses - Fuel,4,,10976.3,Fuel fill-up 116.5L | BUS-104
1629,fuel,2025-09-18,Expenses - Fuel,4,,14166.09,Fuel fill-up 148.8L | BUS-104
1630,fuel,2025-09-21,Expenses - Fuel,4,,13445.36,Fuel fill-up 146.9L | BUS-104
1631,fuel,2025-09-24,Expenses - Fuel,4,,13412.84,Fuel fill-up 144.8L | BUS-104
1632,fuel,2025-09-25,Expenses - Fuel,4,,13005.42,Fuel fill-up 138.2L | BUS-104
1633,fuel,2025-09-26,Expenses - Fuel,4,,13700.4,Fuel fill-up 144.9L | BUS-104
1634,fuel,2025-09-29,Expenses - Fuel,4,,11806.86,Fuel fill-up 129.4L | BUS-104
1635,fuel,2025-10-01,Expenses - Fuel,4,,13732.63,Fuel fill-up 142.4L | BUS-104
1636,fuel,2025-10-02,Expenses - Fuel,4,,11401.43,Fuel fill-up 125.4L | BUS-104
1637,fuel,2025-10-07,Expenses - Fuel,4,,10824.93,Fuel fill-up 114.6L | BUS-104
1638,fuel,2025-10-08,Expenses - Fuel,4,,12983.41,Fuel fill-up 134.6L | BUS-104
1639,fuel,2025-10-10,Expenses - Fuel,4,,12570.3,Fuel fill-up 130.6L | BUS-104
1640,fuel,2025-10-11,Expenses - Fuel,4,,12463.06,Fuel fill-up 134.8L | BUS-104
1641,fuel,2025-10-13,Expenses - Fuel,4,,12678.76,Fuel fill-up 134.9L | BUS-104
1642,fuel,2025-10-14,Expenses - Fuel,4,,13756.24,Fuel fill-up 143.4L | BUS-104
1643,fuel,2025-10-15,Expenses - Fuel,4,,14492.59,Fuel fill-up 148.9L | BUS-104
1644,fuel,2025-10-19,Expenses - Fuel,4,,14138.87,Fuel fill-up 149.4L | BUS-104
1645,fuel,2025-10-20,Expenses - Fuel,4,,11874.77,Fuel fill-up 122.1L | BUS-104
1646,fuel,2025-10-24,Expenses - Fuel,4,,12470.7,Fuel fill-up 129.0L | BUS-104
1647,fuel,2025-10-27,Expenses - Fuel,4,,12359.94,Fuel fill-up 126.3L | BUS-104
1648,fuel,2025-10-28,Expenses - Fuel,4,,11708.83,Fuel fill-up 123.7L | BUS-104
1649,fuel,2025-11-01,Expenses - Fuel,4,,15446.74,Fuel fill-up 157.2L | BUS-104
1650,fuel,2025-11-01,Expenses - Fuel,4,,13004.87,Fuel fill-up 135.9L | BUS-104
1651,fuel,2025-11-03,Expenses - Fuel,4,,13686.87,Fuel fill-up 143.8L | BUS-104
1652,fuel,2025-11-04,Expenses - Fuel,4,,11474.11,Fuel fill-up 124.5L | BUS-104
1653,fuel,2025-11-06,Expenses - Fuel,4,,14294.88,Fuel fill-up 146.7L | BUS-104
1654,fuel,2025-11-09,Expenses - Fuel,4,,11724.89,Fuel fill-up 122.0L | BUS-104
1655,fuel,2025-11-10,Expenses - Fuel,4,,11092.01,Fuel fill-up 116.3L | BUS-104
1656,fuel,2025-11-14,Expenses - Fuel,4,,11242.82,Fuel fill-up 120.3L | BUS-104
1657,fuel,2025-11-15,Expenses - Fuel,4,,14100.1,Fuel fill-up 147.4L | BUS-104
1658,fuel,2025-11-17,Expenses - Fuel,4,,13455.34,Fuel fill-up 141.3L | BUS-104
1659,fuel,2025-11-17,Expenses - Fuel,4,,10999.13,Fuel fill-up 119.1L | BUS-104
1660,fuel,2025-11-19,Expenses - Fuel,4,,13701.63,Fuel fill-up 146.7L | BUS-104
1661,fuel,2025-11-22,Expenses - Fuel,4,,12397.57,Fuel fill-up 126.5L | BUS-104
1662,fuel,2025-11-22,Expenses - Fuel,4,,10892.55,Fuel fill-up 114.4L | BUS-104
1663,fuel,2025-11-25,Expenses - Fuel,4,,13441.23,Fuel fill-up 144.8L | BUS-104
1664,fuel,2025-11-26,Expenses - Fuel,4,,13835.89,Fuel fill-up 144.3L | BUS-104
1665,fuel,2025-11-28,Expenses - Fuel,4,,14312.12,Fuel fill-up 157.4L | BUS-104
1666,fuel,2025-11-30,Expenses - Fuel,4,,13777.78,Fuel fill-up 144.3L | BUS-104
1667,fuel,2025-12-07,Expenses - Fuel,4,,12737.29,Fuel fill-up 134.2L | BUS-104
1668,fuel,2025-12-08,Expenses - Fuel,4,,11534.35,Fuel fill-up 124.1L | BUS-104
1669,fuel,2025-12-09,Expenses - Fuel,4,,11537.37,Fuel fill-up 117.9L | BUS-104
1670,fuel,2025-12-11,Expenses - Fuel,4,,12786.69,Fuel fill-up 132.6L | BUS-104
1671,fuel,2025-12-11,Expenses - Fuel,4,,14226.22,Fuel fill-up 155.2L | BUS-104
1672,fuel,2025-12-14,Expenses - Fuel,4,,12069.74,Fuel fill-up 124.0L | BUS-104
1673,fuel,2025-12-18,Expenses - Fuel,4,,12496.7,Fuel fill-up 128.0L | BUS-104
1674,fuel,2025-12-19,Expenses - Fuel,4,,13647.84,Fuel fill-up 146.2L | BUS-104
1675,fuel,2025-12-21,Expenses - Fuel,4,,12856.18,Fuel fill-up 139.2L | BUS-104
1676,fuel,2025-12-21,Expenses - Fuel,4,,12584.38,Fuel fill-up 129.8L | BUS-104
1677,fuel,2025-12-25,Expenses - Fuel,4,,13059.24,Fuel fill-up 137.2L | BUS-104
1678,fuel,2025-12-28,Expenses - Fuel,4,,12694.51,Fuel fill-up 132.0L | BUS-104
1679,fuel,2025-12-29,Expenses - Fuel,4,,12774.81,Fuel fill-up 131.7L | BUS-104
1680,fuel,2025-12-30,Expenses - Fuel,4,,14043.45,Fuel fill-up 148.2L | BUS-104
1681,fuel,2026-01-01,Expenses - Fuel,4,,13003.5,Fuel fill-up 135.7L | BUS-104
1682,fuel,2026-01-02,Expenses - Fuel,4,,11934.64,Fuel fill-up 128.6L | BUS-104
1683,fuel,2026-01-03,Expenses - Fuel,4,,13543.6,Fuel fill-up 139.2L | BUS-104
1684,fuel,2026-01-05,Expenses - Fuel,4,,12865.69,Fuel fill-up 139.7L | BUS-104
1685,fuel,2026-01-06,Expenses - Fuel,4,,11756.07,Fuel fill-up 124.7L | BUS-104
1686,fuel,2026-01-11,Expenses - Fuel,4,,13067.4,Fuel fill-up 135.2L | BUS-104
1687,fuel,2026-01-14,Expenses - Fuel,4,,13439.49,Fuel fill-up 144.1L | BUS-104
1688,fuel,2026-01-17,Expenses - Fuel,4,,13730.77,Fuel fill-up 140.4L | BUS-104
1689,fuel,2026-01-20,Expenses - Fuel,4,,13253.85,Fuel fill-up 137.7L | BUS-104
1690,fuel,2026-01-22,Expenses - Fuel,4,,13039.85,Fuel fill-up 140.7L | BUS-104
1691,fuel,2026-01-26,Expenses - Fuel,4,,13883.36,Fuel fill-up 144.9L | BUS-104
1692,fuel,2026-01-29,Expenses - Fuel,4,,11983.54,Fuel fill-up 124.7L | BUS-104
